title,price,savings_per,product_link
"HP M120 Wireless Mouse, USB-A Nano Dongle, 2.4 Ghz Wireless Connection, 6 Buttons, Up to 1600 Dpi, Optical Sensor, Ergonomic Design, 12-Month Battery Life, 3-Year Warranty, 60G±5%, Black, 7J4G4Aa",699,-30%,https://www.amazon.in/HP-Wireless-Connection-Ergonomic-7J4G4AA/dp/B0827J11YM/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.hW6LOtg9julE8rQYJd1l-BMX96bssyw4FggCh95LoaBV0lITno6sv2Vs4EdZxxY_AMAiF4OrEYvk7m5okg2rIf9ZYjjAG3NFGzaQcp_pmmxkDkGSNenFmeSncP2VUbMUPYhpUTlzvVtpkcPD7XGlI30X-P3llhFcbrlFPfNRzGAnCTfwgMWkuPK2aCGeLK0Eu4aaHNJJk6jOHz-bN47yRUPx9AR4dcCIdfZXoRBftMk.crSjCr4j2K8W2744DGPPptBO44BIBDXJCR13ylvyMNc&dib_tag=se&keywords=mouse&qid=1715327411&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
HP M070 Ergonomic Wired Mouse/ 1.5M USB Cable/Optical Engine/Accurate Positioning/ 1600 DPI with Adjustable DPI 1000-1200/3 Years Warranty,249,-64%,https://www.amazon.in/HP-Ergonomic-Positioning-Adjustable-1000-1200/dp/B0C8B8M3TV/ref=sr_1_1_sspa?dib=eyJ2IjoiMSJ9.hW6LOtg9julE8rQYJd1l-BMX96bssyw4FggCh95LoaBV0lITno6sv2Vs4EdZxxY_AMAiF4OrEYvk7m5okg2rIf9ZYjjAG3NFGzaQcp_pmmxkDkGSNenFmeSncP2VUbMUPYhpUTlzvVtpkcPD7XGlI30X-P3llhFcbrlFPfNRzGAnCTfwgMWkuPK2aCGeLK0Eu4aaHNJJk6jOHz-bN47yRUPx9AR4dcCIdfZXoRBftMk.crSjCr4j2K8W2744DGPPptBO44BIBDXJCR13ylvyMNc&dib_tag=se&keywords=mouse&qid=1715327411&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",352,-12%,https://www.amazon.in/HP-Wired-Mouse-100-6VY96AA/dp/B083RD1J99/ref=sr_1_310_sspa?dib=eyJ2IjoiMSJ9.ypbg4RuP2WJTp5YShmx9QO3-F-6cYmuOnfdULsAFyG0b8VvryVSEZknafkx5UIrJU8I13pKCltKej1OGS5XU4Vfsfdyhi_2Bpq_YvXTiWMTdWHr2j44OYRNRtI6DI7f02CZOjDbxpTRLwgDJWcS7vUn7frCFBTSD3UV-eqMJl8q5aal-FAQuJHgrxaJO22hwZ4WhTGhHgu2Sf0LkzGOrMt8dxLJNEqlX2Jtlqd2yB8Q.PgPDEveAgtvuLCcquENmfwKE9fXK3_ZCBIocwmkZvKU&dib_tag=se&keywords=mouse&qid=1715327502&sr=8-310-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
"Portronics Toad IV Bluetooth Mouse with 2.4 GHz Wireless (Dual Connectivity), Rechargeable, Connect up to 3 Devices, RGB Lights, Adjustable Optical DPI, for Laptop, PC, Tablet, Smartphone (White)",596,-60%,https://www.amazon.in/Portronics-Connectivity-Rechargeable-Adjustable-Smartphone/dp/B0CQYMMMK9/ref=sr_1_294_sspa?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-294-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
HP 410 Slim White Bluetooth Mouse/Bluetooth 5 connection/12 Month Battery life/1000-2000 dpi Multi-Surface Sensor/Compact and Ambidextrous Design,998,-63%,https://www.amazon.in/HP-Bluetooth-connection-Multi-Surface-Ambidextrous/dp/B0B2PFKBN2/ref=sr_1_293_sspa?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-293-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
"Portronics Key2-A Combo of Multimedia Wireless Keyboard & Mouse, Compact Light-Weight for PCs, Laptops and Smart TV, White","1,096",-27%,https://www.amazon.in/Portronics-Combo-Multimedia-Wireless-Light-Weight/dp/B07X1KRPDZ/ref=sr_1_292?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-292
"TAG USB Mouse CORE, 1000 Dpi Plug and Play Mouse with Optical Sensor and 1.5metre Cable, 3-Button (Left,Right,Scroll) for Pc/Laptop/Windows/Mac/Linux",145,-71%,https://www.amazon.in/TAG-3-Button-Scroll-clicks-Laptop/dp/B07PVBXNV5/ref=sr_1_291?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-291
"Offbeat - Atom Dual Bluetooth 5.1+5.1 & 2.4Ghz Wireless, Type-C Rechargeable Silent Click Mouse, Triple Device connectivity Windows, Mac, iOS, Android","1,490",-21%,https://www.amazon.in/Offbeat-Bluetooth-Wireless-Rechargeable-connectivity/dp/B0CQJTBRJW/ref=sr_1_290?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-290
Razer Viper V3 Pro Wireless Esports Gaming Mouse: Symmetrical - 54g Lightweight - 8K Polling - 35K DPI Optical Sensor - Gen3 Optical Switches - 8 Programmable Buttons - 95 Hr Battery - Black,"16,492",-37%,https://www.amazon.in/Razer-Viper-Wireless-Esports-Gaming/dp/B0CVRTT6L1/ref=sr_1_289?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-289
"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",425,-53%,https://www.amazon.in/Tukzer-Memory-Foam-Ergonomic-Mousepad-Suitable/dp/B08WLY8V9S/ref=sr_1_288?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-288
"Logitech MK270r Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black","1,594",-36%,https://www.amazon.in/Logitech-Wireless-mk270r-Keyboard-Mouse/dp/B00CEQEGPI/ref=sr_1_287?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-287
Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),299,-46%,https://www.amazon.in/Redgear-MP35-Speed-Type-Gaming-Mousepad/dp/B01J1CFO5I/ref=sr_1_286?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-286
"Ant Esports MP280S - Speed Gaming Mouse Pad-L- Large with Stitched Edges, Waterproof Non-Slip Base for Gaming & Office – Black",278,-72%,https://www.amazon.in/Ant-Esports-MP280S-Stitched-Waterproof/dp/B09LZ29RQ3/ref=sr_1_285?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-285
"amazon basics Rechargeable Wireless Mouse with RGB LED Backlit 1600 DPI Ergonomic Mouse for Laptop, PC",549,-50%,https://www.amazon.in/amazon-basics-Rechargeable-Wireless-Ergonomic/dp/B0CJ6QCLGY/ref=sr_1_284_sspa?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-284-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
atdaraz 6 Buttons Wireless Vertical Mouse 2.4Ghz Rechargeable Ergonomic Optical 1600 DPI USB Computer Mouse 3D 6 Button Gamer Mice for Laptop (Colour May Vary),999,-75%,https://www.amazon.in/atdaraz-Wireless-Vertical-Rechargeable-Ergonomic/dp/B0BGKVGK1F/ref=sr_1_283_sspa?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-283-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
"Global Household Premium World Map Extended Gaming Mouse Pad – Large, Anti-Slip & Waterproof Desk Mat with Superior Printing Quality and Precision Stitching (60x30x0.2cm)",297,-40%,https://www.amazon.in/Global-Household-Premium-Extended-Gaming/dp/B0CTMR6N3P/ref=sr_1_282?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-282
Tukzer Large Size (795mm x 298mm x 3.45mm) Extended Gaming Mouse Pad| Stitched Embroidery Edges| Non-Slip Rubber Base |for Computer Laptop | Keyboard Mouse Pad for Office & Home (Retro-Game),399,-80%,https://www.amazon.in/Tukzer-Extended-Embroidery-Waterproof-Retro-Game/dp/B08VJDNFX8/ref=sr_1_280?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-280
"ZEBRONICS Companion 301 2.4GHz Wireless Keyboard & Mouse Combo with UV Printed, Retro Style Keys, 104 + 12 Integrated Multimedia Keys, 1600 DPI, High Precision (Aqua Green)","1,399",-59%,https://www.amazon.in/ZEBRONICS-Companion-301-Integrated-Multimedia/dp/B0CKYXGFZN/ref=sr_1_279?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-279
"Kreo Chimera RGB USB Wireless Gaming Mouse with Hot-swappable Switches & 7 Programmable Buttons | Swappable Shells & Switches Included | Adjustable DPI Upto 12400 (Wireless, Ruby Red)","2,699",-33%,https://www.amazon.in/Kreo-Hot-swappable-Programmable-Swappable-Adjustable/dp/B0CSDCQGY9/ref=sr_1_277?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-277
"TAG WM100 Wireless Mouse With Optical Sensor, 2.4GHz High Precision USB Receiver Supporting Upto 10 Meters Reliable Wireless Range, Plug & Play Usage Compatible With PC/Laptop/Mac/Linux/Windows (Grey)",225,-55%,https://www.amazon.in/TAG-Precision-Wireless-Compatible-Chromebook/dp/B0BRY5RPQQ/ref=sr_1_275?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-275
"SOLAKAKA SM66 Silent Dual Mode Bluetooth/2.4GHz Wireless Mouse, Adjustable 4200 DPI,Rechargeable Computer Mouse Wireless Office Mouse for PC Mac Laptop, Desktop (White)","1,199",-19%,https://www.amazon.in/SOLAKAKA-SM66-Bluetooth-Adjustable-Rechargeable/dp/B0CYLT4T2L/ref=sr_1_274_sspa?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-274-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
"iClever Bluetooth Mouse MD172, Wireless Mouse Dual Mode(Bluetooth+USB), Multi-Devices Ergonomic Mouse with 5 Adjustable DPI and 7 Buttons, Rechargeable Silent Mice for Laptop/iPad/MacBook/Tablet/PC","2,599",-35%,https://www.amazon.in/iClever-Bluetooth-Multi-Devices-Adjustable-Rechargeable/dp/B08XLZ246X/ref=sr_1_273_sspa?dib=eyJ2IjoiMSJ9.2FBK06SYJiww_LxTpupn9YeVLIJBy1PjfBqo6rv6AuUGPtVaBpkPQdacQY34lBCUmTk5WuYJrRe6ht2W_Q3bRkSCI4S1YCu-urhDoLlQb0heG4freyzit2rc31vzr-26wROtA3dpEWGh4yV5VxuoDXncplswSGGnE29QMratXx0PqviO4k06MXS2kYrnC5Dz4PiF756Z7P4n3BqulQcDP0OLN19ZOo2Ylv1N7cYy4QM.8bCXtx0tAuH-XeNzX9dyXWomfZIj-Bxzymijdf-CyYg&dib_tag=se&keywords=mouse&qid=1715327503&sr=8-273-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Black Quartz)",425,-53%,https://www.amazon.in/Tukzer-Memory-Foam-Ergonomic-Mousepad-Suitable/dp/B0CKXMGLMM/ref=sr_1_308?dib=eyJ2IjoiMSJ9.ypbg4RuP2WJTp5YShmx9QO3-F-6cYmuOnfdULsAFyG0b8VvryVSEZknafkx5UIrJU8I13pKCltKej1OGS5XU4Vfsfdyhi_2Bpq_YvXTiWMTdWHr2j44OYRNRtI6DI7f02CZOjDbxpTRLwgDJWcS7vUn7frCFBTSD3UV-eqMJl8q5aal-FAQuJHgrxaJO22hwZ4WhTGhHgu2Sf0LkzGOrMt8dxLJNEqlX2Jtlqd2yB8Q.PgPDEveAgtvuLCcquENmfwKE9fXK3_ZCBIocwmkZvKU&dib_tag=se&keywords=mouse&qid=1715327502&sr=8-308
"Logitech G PRO X Superlight Wireless USB Gaming Mouse, Ultra Lightweight 63 g, Hero 25K Sensor, 25, 600 DPI, 5 Programmable Buttons, Long Battery Life, for Esports, Compatible with PC/Mac - Red","13,043",-20%,https://www.amazon.in/Logitech-Superlight-Lightweight-Programmable-Compatible/dp/B0BMG7KSJ9/ref=sr_1_307?dib=eyJ2IjoiMSJ9.ypbg4RuP2WJTp5YShmx9QO3-F-6cYmuOnfdULsAFyG0b8VvryVSEZknafkx5UIrJU8I13pKCltKej1OGS5XU4Vfsfdyhi_2Bpq_YvXTiWMTdWHr2j44OYRNRtI6DI7f02CZOjDbxpTRLwgDJWcS7vUn7frCFBTSD3UV-eqMJl8q5aal-FAQuJHgrxaJO22hwZ4WhTGhHgu2Sf0LkzGOrMt8dxLJNEqlX2Jtlqd2yB8Q.PgPDEveAgtvuLCcquENmfwKE9fXK3_ZCBIocwmkZvKU&dib_tag=se&keywords=mouse&qid=1715327502&sr=8-307
"Logitech Signature M650 Wireless Mouse - for Small to Medium Sized Hands, 2-Year Battery, Silent Clicks, Customisable Side Buttons, Bluetooth, for PC/Mac/Multi-Device/Chromebook - Rose","2,795",-7%,https://www.amazon.in/Logitech-Signature-M650-Wireless-Mouse/dp/B09QXF5TLK/ref=sr_1_306?dib=eyJ2IjoiMSJ9.ypbg4RuP2WJTp5YShmx9QO3-F-6cYmuOnfdULsAFyG0b8VvryVSEZknafkx5UIrJU8I13pKCltKej1OGS5XU4Vfsfdyhi_2Bpq_YvXTiWMTdWHr2j44OYRNRtI6DI7f02CZOjDbxpTRLwgDJWcS7vUn7frCFBTSD3UV-eqMJl8q5aal-FAQuJHgrxaJO22hwZ4WhTGhHgu2Sf0LkzGOrMt8dxLJNEqlX2Jtlqd2yB8Q.PgPDEveAgtvuLCcquENmfwKE9fXK3_ZCBIocwmkZvKU&dib_tag=se&keywords=mouse&qid=1715327502&sr=8-306
"ASUS Wireless Keyboard and Optical Mouse Set CW101, Up to 1000dpi, Adjustable DPI, Compact & Lightweight Design (Black)","1,099",-56%,https://www.amazon.in/ASUS-Wireless-CW101-Adjustable-Lightweight/dp/B0CWPGRW1D/ref=sr_1_305?dib=eyJ2IjoiMSJ9.ypbg4RuP2WJTp5YShmx9QO3-F-6cYmuOnfdULsAFyG0b8VvryVSEZknafkx5UIrJU8I13pKCltKej1OGS5XU4Vfsfdyhi_2Bpq_YvXTiWMTdWHr2j44OYRNRtI6DI7f02CZOjDbxpTRLwgDJWcS7vUn7frCFBTSD3UV-eqMJl8q5aal-FAQuJHgrxaJO22hwZ4WhTGhHgu2Sf0LkzGOrMt8dxLJNEqlX2Jtlqd2yB8Q.PgPDEveAgtvuLCcquENmfwKE9fXK3_ZCBIocwmkZvKU&dib_tag=se&keywords=mouse&qid=1715327502&sr=8-305
"Dell MS3220 Wired Laser Mouse, up to 3200DPI, Lightweight, Ambidextrous with 2 Programmable Buttons - Titan Grey","1,049",-58%,https://www.amazon.in/Dell-Laser-Wired-Mouse-MS3220/dp/B08KH5GQQD/ref=sr_1_304?dib=eyJ2IjoiMSJ9.ypbg4RuP2WJTp5YShmx9QO3-F-6cYmuOnfdULsAFyG0b8VvryVSEZknafkx5UIrJU8I13pKCltKej1OGS5XU4Vfsfdyhi_2Bpq_YvXTiWMTdWHr2j44OYRNRtI6DI7f02CZOjDbxpTRLwgDJWcS7vUn7frCFBTSD3UV-eqMJl8q5aal-FAQuJHgrxaJO22hwZ4WhTGhHgu2Sf0LkzGOrMt8dxLJNEqlX2Jtlqd2yB8Q.PgPDEveAgtvuLCcquENmfwKE9fXK3_ZCBIocwmkZvKU&dib_tag=se&keywords=mouse&qid=1715327502&sr=8-304
"Logitech G502 X Lightspeed Wireless Gaming Mouse - Optical Mouse with LIGHTFORCE Hybrid Optical-Mechanical switches, Hero 25K Gaming Sensor, Compatible with PC/macOS/Windows - Black","13,495",-4%,https://www.amazon.in/Logitech-Lightspeed-Wireless-Gaming-Mouse/dp/B0BCQ83WL9/ref=sr_1_303?dib=eyJ2IjoiMSJ9.ypbg4RuP2WJTp5YShmx9QO3-F-6cYmuOnfdULsAFyG0b8VvryVSEZknafkx5UIrJU8I13pKCltKej1OGS5XU4Vfsfdyhi_2Bpq_YvXTiWMTdWHr2j44OYRNRtI6DI7f02CZOjDbxpTRLwgDJWcS7vUn7frCFBTSD3UV-eqMJl8q5aal-FAQuJHgrxaJO22hwZ4WhTGhHgu2Sf0LkzGOrMt8dxLJNEqlX2Jtlqd2yB8Q.PgPDEveAgtvuLCcquENmfwKE9fXK3_ZCBIocwmkZvKU&dib_tag=se&keywords=mouse&qid=1715327502&sr=8-303
"Lapcare E9 Wired Combo-Wired Keyboard and Mouse Set-USB, Ergonomic Design- Black",367,-47%,https://www.amazon.in/Lapcare-E9-Wired-Adjustable-Lightweight/dp/B0C81LS83D/ref=sr_1_302?dib=eyJ2IjoiMSJ9.ypbg4RuP2WJTp5YShmx9QO3-F-6cYmuOnfdULsAFyG0b8VvryVSEZknafkx5UIrJU8I13pKCltKej1OGS5XU4Vfsfdyhi_2Bpq_YvXTiWMTdWHr2j44OYRNRtI6DI7f02CZOjDbxpTRLwgDJWcS7vUn7frCFBTSD3UV-eqMJl8q5aal-FAQuJHgrxaJO22hwZ4WhTGhHgu2Sf0LkzGOrMt8dxLJNEqlX2Jtlqd2yB8Q.PgPDEveAgtvuLCcquENmfwKE9fXK3_ZCBIocwmkZvKU&dib_tag=se&keywords=mouse&qid=1715327502&sr=8-302
